"Date","Source","Site ID","POC","Daily Mean PM2.5 Concentration","UNITS","DAILY_AQI_VALUE","Site Name","DAILY_OBS_COUNT","PERCENT_COMPLETE","AQS_PARAMETER_CODE","AQS_PARAMETER_DESC","CBSA_CODE","CBSA_NAME","STATE_CODE","STATE","COUNTY_CODE","COUNTY","SITE_LATITUDE","SITE_LONGITUDE"
"05/23/2019","AQS","360610128","3","6.6","ug/m3 LC","28","PS 19","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","061","New York","40.73","-73.984"
"05/24/2019","AQS","360610128","3","3.4","ug/m3 LC","14","PS 19","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","061","New York","40.73","-73.984"
"05/25/2019","AQS","360610128","3","2.1","ug/m3 LC","9","PS 19","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","061","New York","40.73","-73.984"
"05/26/2019","AQS","360610128","3","6.8","ug/m3 LC","28","PS 19","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","061","New York","40.73","-73.984"
"05/27/2019","AQS","360610128","3","3.7","ug/m3 LC","15","PS 19","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","061","New York","40.73","-73.984"
"05/28/2019","AQS","360610128","3","8.3","ug/m3 LC","35","PS 19","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","061","New York","40.73","-73.984"
"05/29/2019","AQS","360610128","3","4.5","ug/m3 LC","19","PS 19","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","061","New York","40.73","-73.984"
"05/30/2019","AQS","360610128","3","4","ug/m3 LC","17","PS 19","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","061","New York","40.73","-73.984"
"05/31/2019","AQS","360610128","3","9.6","ug/m3 LC","40","PS 19","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","061","New York","40.73","-73.984"
"06/01/2019","AQS","360610128","3","11.7","ug/m3 LC","49","PS 19","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","061","New York","40.73","-73.984"
"06/02/2019","AQS","360610128","3","10.2","ug/m3 LC","43","PS 19","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","061","New York","40.73","-73.984"
"06/03/2019","AQS","360610128","3","1.8","ug/m3 LC","8","PS 19","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","061","New York","40.73","-73.984"
"06/04/2019","AQS","360610128","3","6.2","ug/m3 LC","26","PS 19","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","061","New York","40.73","-73.984"
"06/05/2019","AQS","360610128","3","11.8","ug/m3 LC","49","PS 19","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","061","New York","40.73","-73.984"
"06/06/2019","AQS","360610128","3","5.7","ug/m3 LC","24","PS 19","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","061","New York","40.73","-73.984"
"06/07/2019","AQS","360610128","3","8.5","ug/m3 LC","35","PS 19","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","061","New York","40.73","-73.984"
"06/08/2019","AQS","360610128","3","5.3","ug/m3 LC","22","PS 19","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","061","New York","40.73","-73.984"
"06/09/2019","AQS","360610128","3","3","ug/m3 LC","13","PS 19","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","061","New York","40.73","-73.984"
"06/10/2019","AQS","360610128","3","4.2","ug/m3 LC","18","PS 19","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","061","New York","40.73","-73.984"
"06/11/2019","AQS","360610128","3","0.8","ug/m3 LC","3","PS 19","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","061","New York","40.73","-73.984"
"06/12/2019","AQS","360610128","3","2.5","ug/m3 LC","10","PS 19","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","061","New York","40.73","-73.984"
"06/13/2019","AQS","360610128","3","1.6","ug/m3 LC","7","PS 19","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","061","New York","40.73","-73.984"
"06/14/2019","AQS","360610128","3","3.4","ug/m3 LC","14","PS 19","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","061","New York","40.73","-73.984"
"06/15/2019","AQS","360610128","3","5.8","ug/m3 LC","24","PS 19","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","061","New York","40.73","-73.984"
"06/16/2019","AQS","360610128","3","11.1","ug/m3 LC","46","PS 19","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","061","New York","40.73","-73.984"
"06/17/2019","AQS","360610128","3","8.5","ug/m3 LC","35","PS 19","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","061","New York","40.73","-73.984"
"06/18/2019","AQS","360610128","3","11.3","ug/m3 LC","47","PS 19","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","061","New York","40.73","-73.984"
"06/20/2019","AQS","360610128","3","8.1","ug/m3 LC","34","PS 19","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","061","New York","40.73","-73.984"
"06/21/2019","AQS","360610128","3","2.7","ug/m3 LC","11","PS 19","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","061","New York","40.73","-73.984"
"06/22/2019","AQS","360610128","3","2","ug/m3 LC","8","PS 19","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","061","New York","40.73","-73.984"
"06/23/2019","AQS","360610128","3","4","ug/m3 LC","17","PS 19","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","061","New York","40.73","-73.984"
"06/24/2019","AQS","360610128","3","11.9","ug/m3 LC","50","PS 19","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","061","New York","40.73","-73.984"
"06/25/2019","AQS","360610128","3","16.8","ug/m3 LC","61","PS 19","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","061","New York","40.73","-73.984"
"06/26/2019","AQS","360610128","3","9.4","ug/m3 LC","39","PS 19","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","061","New York","40.73","-73.984"
"06/27/2019","AQS","360610128","3","6.6","ug/m3 LC","28","PS 19","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","061","New York","40.73","-73.984"
"06/28/2019","AQS","360610128","3","8.9","ug/m3 LC","37","PS 19","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","061","New York","40.73","-73.984"
"06/29/2019","AQS","360610128","3","11.6","ug/m3 LC","48","PS 19","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","061","New York","40.73","-73.984"
"06/30/2019","AQS","360610128","3","3.3","ug/m3 LC","14","PS 19","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","061","New York","40.73","-73.984"
"07/01/2019","AQS","360610128","3","2.7","ug/m3 LC","11","PS 19","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","061","New York","40.73","-73.984"
"07/02/2019","AQS","360610128","3","8.5","ug/m3 LC","35","PS 19","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","061","New York","40.73","-73.984"
"07/03/2019","AQS","360610128","3","17.2","ug/m3 LC","62","PS 19","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","061","New York","40.73","-73.984"
"07/04/2019","AQS","360610128","3","19.9","ug/m3 LC","67","PS 19","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","061","New York","40.73","-73.984"
"07/05/2019","AQS","360610128","3","8.5","ug/m3 LC","35","PS 19","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","061","New York","40.73","-73.984"
"07/06/2019","AQS","360610128","3","6.7","ug/m3 LC","28","PS 19","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","061","New York","40.73","-73.984"
"07/07/2019","AQS","360610128","3","7.7","ug/m3 LC","32","PS 19","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","061","New York","40.73","-73.984"
"07/08/2019","AQS","360610128","3","6.4","ug/m3 LC","27","PS 19","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","061","New York","40.73","-73.984"
"07/09/2019","AQS","360610128","3","9.2","ug/m3 LC","38","PS 19","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","061","New York","40.73","-73.984"
"07/10/2019","AQS","360610128","3","16.4","ug/m3 LC","60","PS 19","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","061","New York","40.73","-73.984"
"07/11/2019","AQS","360610128","3","4.1","ug/m3 LC","17","PS 19","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","061","New York","40.73","-73.984"
"07/12/2019","AQS","360610128","3","4.5","ug/m3 LC","19","PS 19","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","061","New York","40.73","-73.984"
"07/13/2019","AQS","360610128","3","6.5","ug/m3 LC","27","PS 19","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","061","New York","40.73","-73.984"
"07/14/2019","AQS","360610128","3","6.6","ug/m3 LC","28","PS 19","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","061","New York","40.73","-73.984"
"01/03/2019","AQS","360610134","1","7.3","ug/m3 LC","30","DIVISION STREET","1","100.0000","88101","PM2.5 - Local Conditions","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","061","New York","40.71436","-73.99518"
"01/06/2019","AQS","360610134","1","9.4","ug/m3 LC","39","DIVISION STREET","1","100.0000","88101","PM2.5 - Local Conditions","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","061","New York","40.71436","-73.99518"
"01/09/2019","AQS","360610134","1","5.8","ug/m3 LC","24","DIVISION STREET","1","100.0000","88101","PM2.5 - Local Conditions","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","061","New York","40.71436","-73.99518"
"01/12/2019","AQS","360610134","1","5.9","ug/m3 LC","25","DIVISION STREET","1","100.0000","88101","PM2.5 - Local Conditions","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","061","New York","40.71436","-73.99518"
"01/15/2019","AQS","360610134","1","14.6","ug/m3 LC","56","DIVISION STREET","1","100.0000","88101","PM2.5 - Local Conditions","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","061","New York","40.71436","-73.99518"
"01/18/2019","AQS","360610134","1","19.5","ug/m3 LC","67","DIVISION STREET","1","100.0000","88101","PM2.5 - Local Conditions","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","061","New York","40.71436","-73.99518"
"01/21/2019","AQS","360610134","1","4.3","ug/m3 LC","18","DIVISION STREET","1","100.0000","88101","PM2.5 - Local Conditions","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","061","New York","40.71436","-73.99518"
"01/24/2019","AQS","360610134","1","5.8","ug/m3 LC","24","DIVISION STREET","1","100.0000","88101","PM2.5 - Local Conditions","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","061","New York","40.71436","-73.99518"
"01/27/2019","AQS","360610134","1","8.2","ug/m3 LC","34","DIVISION STREET","1","100.0000","88101","PM2.5 - Local Conditions","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","061","New York","40.71436","-73.99518"
"01/30/2019","AQS","360610134","1","8.6","ug/m3 LC","36","DIVISION STREET","1","100.0000","88101","PM2.5 - Local Conditions","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","061","New York","40.71436","-73.99518"
"02/02/2019","AQS","360610134","1","20.2","ug/m3 LC","68","DIVISION STREET","1","100.0000","88101","PM2.5 - Local Conditions","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","061","New York","40.71436","-73.99518"
"02/05/2019","AQS","360610134","1","21.7","ug/m3 LC","71","DIVISION STREET","1","100.0000","88101","PM2.5 - Local Conditions","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","061","New York","40.71436","-73.99518"
"02/08/2019","AQS","360610134","1","6.2","ug/m3 LC","26","DIVISION STREET","1","100.0000","88101","PM2.5 - Local Conditions","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","061","New York","40.71436","-73.99518"
"02/11/2019","AQS","360610134","1","12.8","ug/m3 LC","52","DIVISION STREET","1","100.0000","88101","PM2.5 - Local Conditions","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","061","New York","40.71436","-73.99518"
"02/14/2019","AQS","360610134","1","8.4","ug/m3 LC","35","DIVISION STREET","1","100.0000","88101","PM2.5 - Local Conditions","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","061","New York","40.71436","-73.99518"
"02/17/2019","AQS","360610134","1","5.1","ug/m3 LC","21","DIVISION STREET","1","100.0000","88101","PM2.5 - Local Conditions","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","061","New York","40.71436","-73.99518"
"02/20/2019","AQS","360610134","1","9.1","ug/m3 LC","38","DIVISION STREET","1","100.0000","88101","PM2.5 - Local Conditions","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","061","New York","40.71436","-73.99518"
"02/23/2019","AQS","360610134","1","9.2","ug/m3 LC","38","DIVISION STREET","1","100.0000","88101","PM2.5 - Local Conditions","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","061","New York","40.71436","-73.99518"
"02/26/2019","AQS","360610134","1","5.5","ug/m3 LC","23","DIVISION STREET","1","100.0000","88101","PM2.5 - Local Conditions","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","061","New York","40.71436","-73.99518"
"03/01/2019","AQS","360610134","1","11.4","ug/m3 LC","48","DIVISION STREET","1","100.0000","88101","PM2.5 - Local Conditions","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","061","New York","40.71436","-73.99518"
"03/04/2019","AQS","360610134","1","7.9","ug/m3 LC","33","DIVISION STREET","1","100.0000","88101","PM2.5 - Local Conditions","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","061","New York","40.71436","-73.99518"
"03/07/2019","AQS","360610134","1","13","ug/m3 LC","53","DIVISION STREET","1","100.0000","88101","PM2.5 - Local Conditions","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","061","New York","40.71436","-73.99518"
"03/10/2019","AQS","360610134","1","13.2","ug/m3 LC","53","DIVISION STREET","1","100.0000","88101","PM2.5 - Local Conditions","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","061","New York","40.71436","-73.99518"
"03/13/2019","AQS","360610134","1","12.3","ug/m3 LC","51","DIVISION STREET","1","100.0000","88101","PM2.5 - Local Conditions","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","061","New York","40.71436","-73.99518"
"03/16/2019","AQS","360610134","1","3.3","ug/m3 LC","14","DIVISION STREET","1","100.0000","88101","PM2.5 - Local Conditions","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","061","New York","40.71436","-73.99518"
"03/19/2019","AQS","360610134","1","8.4","ug/m3 LC","35","DIVISION STREET","1","100.0000","88101","PM2.5 - Local Conditions","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","061","New York","40.71436","-73.99518"
"03/22/2019","AQS","360610134","1","4.9","ug/m3 LC","20","DIVISION STREET","1","100.0000","88101","PM2.5 - Local Conditions","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","061","New York","40.71436","-73.99518"
"03/25/2019","AQS","360610134","1","8.3","ug/m3 LC","35","DIVISION STREET","1","100.0000","88101","PM2.5 - Local Conditions","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","061","New York","40.71436","-73.99518"
"03/28/2019","AQS","360610134","1","7.7","ug/m3 LC","32","DIVISION STREET","1","100.0000","88101","PM2.5 - Local Conditions","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","061","New York","40.71436","-73.99518"
"03/31/2019","AQS","360610134","1","11.1","ug/m3 LC","46","DIVISION STREET","1","100.0000","88101","PM2.5 - Local Conditions","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","061","New York","40.71436","-73.99518"
"04/03/2019","AQS","360610134","1","7","ug/m3 LC","29","DIVISION STREET","1","100.0000","88101","PM2.5 - Local Conditions","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","061","New York","40.71436","-73.99518"
"04/06/2019","AQS","360610134","1","11.3","ug/m3 LC","47","DIVISION STREET","1","100.0000","88101","PM2.5 - Local Conditions","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","061","New York","40.71436","-73.99518"
"04/09/2019","AQS","360610134","1","13.1","ug/m3 LC","53","DIVISION STREET","1","100.0000","88101","PM2.5 - Local Conditions","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","061","New York","40.71436","-73.99518"
"04/12/2019","AQS","360610134","1","7.7","ug/m3 LC","32","DIVISION STREET","1","100.0000","88101","PM2.5 - Local Conditions","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","061","New York","40.71436","-73.99518"
"04/15/2019","AQS","360610134","1","4.2","ug/m3 LC","18","DIVISION STREET","1","100.0000","88101","PM2.5 - Local Conditions","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","061","New York","40.71436","-73.99518"
"04/18/2019","AQS","360610134","1","9","ug/m3 LC","38","DIVISION STREET","1","100.0000","88101","PM2.5 - Local Conditions","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","061","New York","40.71436","-73.99518"
"04/21/2019","AQS","360610134","1","7.2","ug/m3 LC","30","DIVISION STREET","1","100.0000","88101","PM2.5 - Local Conditions","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","061","New York","40.71436","-73.99518"
"04/24/2019","AQS","360610134","1","5.3","ug/m3 LC","22","DIVISION STREET","1","100.0000","88101","PM2.5 - Local Conditions","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","061","New York","40.71436","-73.99518"
"04/27/2019","AQS","360610134","1","4.4","ug/m3 LC","18","DIVISION STREET","1","100.0000","88101","PM2.5 - Local Conditions","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","061","New York","40.71436","-73.99518"
"04/30/2019","AQS","360610134","1","9.2","ug/m3 LC","38","DIVISION STREET","1","100.0000","88101","PM2.5 - Local Conditions","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","061","New York","40.71436","-73.99518"
"05/03/2019","AQS","360610134","1","15","ug/m3 LC","57","DIVISION STREET","1","100.0000","88101","PM2.5 - Local Conditions","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","061","New York","40.71436","-73.99518"
"05/06/2019","AQS","360610134","1","5.7","ug/m3 LC","24","DIVISION STREET","1","100.0000","88101","PM2.5 - Local Conditions","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","061","New York","40.71436","-73.99518"
"05/09/2019","AQS","360610134","1","6.6","ug/m3 LC","28","DIVISION STREET","1","100.0000","88101","PM2.5 - Local Conditions","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","061","New York","40.71436","-73.99518"
"05/12/2019","AQS","360610134","1","2.7","ug/m3 LC","11","DIVISION STREET","1","100.0000","88101","PM2.5 - Local Conditions","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","061","New York","40.71436","-73.99518"
"05/15/2019","AQS","360610134","1","5.2","ug/m3 LC","22","DIVISION STREET","1","100.0000","88101","PM2.5 - Local Conditions","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","061","New York","40.71436","-73.99518"
"05/18/2019","AQS","360610134","1","6.7","ug/m3 LC","28","DIVISION STREET","1","100.0000","88101","PM2.5 - Local Conditions","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","061","New York","40.71436","-73.99518"
"05/21/2019","AQS","360610134","1","4.2","ug/m3 LC","18","DIVISION STREET","1","100.0000","88101","PM2.5 - Local Conditions","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","061","New York","40.71436","-73.99518"
"05/24/2019","AQS","360610134","1","6.2","ug/m3 LC","26","DIVISION STREET","1","100.0000","88101","PM2.5 - Local Conditions","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","061","New York","40.71436","-73.99518"
"05/27/2019","AQS","360610134","1","6.3","ug/m3 LC","26","DIVISION STREET","1","100.0000","88101","PM2.5 - Local Conditions","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","061","New York","40.71436","-73.99518"
"05/30/2019","AQS","360610134","1","9.6","ug/m3 LC","40","DIVISION STREET","1","100.0000","88101","PM2.5 - Local Conditions","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","061","New York","40.71436","-73.99518"
"06/02/2019","AQS","360610134","1","13.5","ug/m3 LC","54","DIVISION STREET","1","100.0000","88101","PM2.5 - Local Conditions","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","061","New York","40.71436","-73.99518"
"06/05/2019","AQS","360610134","1","15.6","ug/m3 LC","58","DIVISION STREET","1","100.0000","88101","PM2.5 - Local Conditions","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","061","New York","40.71436","-73.99518"
"06/08/2019","AQS","360610134","1","7.7","ug/m3 LC","32","DIVISION STREET","1","100.0000","88101","PM2.5 - Local Conditions","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","061","New York","40.71436","-73.99518"
"06/11/2019","AQS","360610134","1","4.3","ug/m3 LC","18","DIVISION STREET","1","100.0000","88101","PM2.5 - Local Conditions","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","061","New York","40.71436","-73.99518"
"06/14/2019","AQS","360610134","1","5.4","ug/m3 LC","23","DIVISION STREET","1","100.0000","88101","PM2.5 - Local Conditions","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","061","New York","40.71436","-73.99518"
"06/17/2019","AQS","360610134","1","12.7","ug/m3 LC","52","DIVISION STREET","1","100.0000","88101","PM2.5 - Local Conditions","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","061","New York","40.71436","-73.99518"
"06/20/2019","AQS","360610134","1","9.3","ug/m3 LC","39","DIVISION STREET","1","100.0000","88101","PM2.5 - Local Conditions","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","061","New York","40.71436","-73.99518"
"06/23/2019","AQS","360610134","1","4.8","ug/m3 LC","20","DIVISION STREET","1","100.0000","88101","PM2.5 - Local Conditions","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","061","New York","40.71436","-73.99518"
"06/26/2019","AQS","360610134","1","9.5","ug/m3 LC","40","DIVISION STREET","1","100.0000","88101","PM2.5 - Local Conditions","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","061","New York","40.71436","-73.99518"
"06/29/2019","AQS","360610134","1","13.5","ug/m3 LC","54","DIVISION STREET","1","100.0000","88101","PM2.5 - Local Conditions","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","061","New York","40.71436","-73.99518"
"07/02/2019","AQS","360610134","1","9.8","ug/m3 LC","41","DIVISION STREET","1","100.0000","88101","PM2.5 - Local Conditions","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","061","New York","40.71436","-73.99518"
"07/05/2019","AQS","360610134","1","12.5","ug/m3 LC","52","DIVISION STREET","1","100.0000","88101","PM2.5 - Local Conditions","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","061","New York","40.71436","-73.99518"
"07/08/2019","AQS","360610134","1","10.1","ug/m3 LC","42","DIVISION STREET","1","100.0000","88101","PM2.5 - Local Conditions","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","061","New York","40.71436","-73.99518"
"07/11/2019","AQS","360610134","1","10","ug/m3 LC","42","DIVISION STREET","1","100.0000","88101","PM2.5 - Local Conditions","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","061","New York","40.71436","-73.99518"
"07/14/2019","AQS","360610134","1","9.1","ug/m3 LC","38","DIVISION STREET","1","100.0000","88101","PM2.5 - Local Conditions","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","061","New York","40.71436","-73.99518"
"07/17/2019","AQS","360610134","1","15.7","ug/m3 LC","59","DIVISION STREET","1","100.0000","88101","PM2.5 - Local Conditions","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","061","New York","40.71436","-73.99518"
"07/20/2019","AQS","360610134","1","15.7","ug/m3 LC","59","DIVISION STREET","1","100.0000","88101","PM2.5 - Local Conditions","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","061","New York","40.71436","-73.99518"
